Source,Target,Weight
cerchia,cerchio,1
cerchia,interno,1
cerchia,difficile,1
muro,stretto,2
campanile,muro,1
cupola,muro,1
cintura,muro,1
antico,muro,1
largo,muro,1
muro,orizzonte,2
confine,muro,1
muro,perimetro,1
muro,posto,1
muro,recente,1
cuore,muro,1
muro,ridotto,1
muro,tratto,1
muro,primo,2
cerchio,muro,1
interno,muro,1
difficile,muro,1
campanile,stretto,1
cupola,stretto,1
cintura,stretto,1
antico,stretto,2
largo,stretto,1
orizzonte,stretto,1
confine,stretto,1
perimetro,stretto,1
posto,stretto,2
recente,stretto,1
cuore,stretto,1
ridotto,stretto,1
stretto,tratto,1
primo,stretto,1
cerchio,stretto,1
interno,stretto,2
difficile,stretto,1
campanile,cupola,1
campanile,cintura,1
antico,campanile,1
campanile,largo,1
campanile,orizzonte,1
campanile,confine,1
campanile,perimetro,1
campanile,posto,1
campanile,recente,1
campanile,cuore,1
campanile,ridotto,1
campanile,tratto,1
campanile,primo,1
campanile,cerchio,1
campanile,interno,1
campanile,difficile,1
cintura,cupola,1
antico,cupola,1
cupola,largo,1
cupola,orizzonte,1
confine,cupola,1
cupola,perimetro,1
cupola,posto,1
cupola,recente,1
cuore,cupola,1
cupola,ridotto,1
cupola,tratto,1
cupola,primo,1
cerchio,cupola,1
cupola,interno,1
cupola,difficile,1
antico,cintura,1
cintura,largo,1
cintura,orizzonte,1
cintura,confine,1
cintura,perimetro,1
cintura,posto,1
cintura,recente,1
cintura,cuore,1
cintura,ridotto,1
cintura,tratto,1
cintura,primo,1
cerchio,cintura,1
cintura,interno,1
cintura,difficile,1
antico,largo,1
antico,orizzonte,1
antico,confine,1
antico,perimetro,1
antico,posto,2
antico,recente,1
antico,cuore,1
antico,ridotto,1
antico,tratto,1
antico,primo,1
antico,cerchio,1
antico,interno,2
antico,difficile,1
largo,orizzonte,1
confine,largo,1
largo,perimetro,1
largo,posto,1
largo,recente,1
cuore,largo,1
largo,ridotto,1
largo,tratto,1
largo,primo,1
cerchio,largo,1
interno,largo,1
difficile,largo,1
confine,orizzonte,1
orizzonte,perimetro,1
orizzonte,posto,1
orizzonte,recente,1
cuore,orizzonte,1
orizzonte,ridotto,1
orizzonte,tratto,1
orizzonte,primo,2
cerchio,orizzonte,1
interno,orizzonte,1
difficile,orizzonte,1
confine,perimetro,1
confine,posto,1
confine,recente,1
confine,cuore,1
confine,ridotto,1
confine,tratto,1
confine,primo,1
cerchio,confine,1
confine,interno,1
confine,difficile,1
perimetro,posto,1
perimetro,recente,1
cuore,perimetro,1
perimetro,ridotto,1
perimetro,tratto,1
perimetro,primo,1
cerchio,perimetro,1
interno,perimetro,1
difficile,perimetro,1
posto,recente,1
cuore,posto,1
posto,ridotto,1
posto,tratto,1
posto,primo,1
cerchio,posto,1
interno,posto,2
difficile,posto,1
cuore,recente,1
recente,ridotto,1
recente,tratto,1
primo,recente,1
cerchio,recente,1
interno,recente,1
difficile,recente,1
cuore,ridotto,1
cuore,tratto,1
cuore,primo,1
cerchio,cuore,1
cuore,interno,1
cuore,difficile,1
ridotto,tratto,1
primo,ridotto,1
cerchio,ridotto,1
interno,ridotto,1
difficile,ridotto,1
primo,tratto,1
cerchio,tratto,1
interno,tratto,1
difficile,tratto,1
cerchio,primo,1
interno,primo,1
difficile,primo,1
cerchio,interno,1
cerchio,difficile,1
difficile,interno,1
città,felice,4
città,vita,1
città,strada,1
città,mano,1
città,parapetto,1
città,mattina,1
brutto,città,1
città,momento,4
città,colonna,1
città,davanti,1
città,vuoto,1
bettola,città,1
città,testa,2
chino,città,1
città,sguardo,4
città,torvo,2
casa,città,1
città,estate,2
città,finestra,3
città,rintronano,1
città,rotto,1
città,pezzo,1
alto,città,1
città,giovane,1
città,pergola,1
città,contento,1
buono,città,1
città,pizzo,1
bianco,città,1
città,dama,1
città,ultimo,4
città,siepe,1
città,ostacolo,1
città,gabbia,1
città,picchiettato,1
città,rosso,1
città,giallo,1
città,pagina,1
città,triste,1
città,invisibile,1
città,vivente,2
attimo,città,1
città,rapido,1
città,figura,1
città,secondo,2
città,infelice,1
felice,nascosto,1
nascosto,vita,1
nascosto,strada,1
mano,nascosto,1
nascosto,parapetto,1
mattina,nascosto,1
brutto,nascosto,1
momento,nascosto,2
colonna,nascosto,1
davanti,nascosto,1
nascosto,vuoto,1
bettola,nascosto,1
nascosto,testa,2
chino,nascosto,1
nascosto,sguardo,3
nascosto,torvo,2
casa,nascosto,1
estate,nascosto,2
finestra,nascosto,2
nascosto,rintronano,1
nascosto,rotto,1
nascosto,pezzo,1
alto,nascosto,1
giovane,nascosto,1
nascosto,pergola,1
contento,nascosto,1
buono,nascosto,1
nascosto,pizzo,1
bianco,nascosto,1
dama,nascosto,1
nascosto,ultimo,2
nascosto,siepe,1
nascosto,ostacolo,1
