Source,Target,Weight
percorso,ringhiera,1
nuziale,ringhiera,1
regina,ringhiera,2
alba,ringhiera,1
inclinazione,ringhiera,1
grondaia,ringhiera,2
ringhiera,stesso,1
finestra,ringhiera,2
linea,ringhiera,2
cannoniera,ringhiera,1
improvviso,ringhiera,1
capo,ringhiera,1
ringhiera,strappo,1
centesima,ringhiera,1
adulterino,ringhiera,1
fascia,ringhiera,1
mano,ringhiera,1
griglia,ringhiera,1
rigato,ringhiera,1
intaglio,ringhiera,1
ringhiera,svirgoleare,1
fronte,percorso,1
fronte,nuziale,1
fronte,regina,1
alba,fronte,1
fronte,inclinazione,1
fronte,grondaia,1
fronte,stesso,1
finestra,fronte,1
fronte,linea,1
cannoniera,fronte,1
fronte,improvviso,1
capo,fronte,1
fronte,strappo,1
centesima,fronte,1
adulterino,fronte,1
fascia,fronte,1
fronte,mano,1
fronte,griglia,1
fronte,rigato,1
fronte,intaglio,1
fronte,svirgoleare,1
nuziale,percorso,1
percorso,regina,1
alba,percorso,1
inclinazione,percorso,1
grondaia,percorso,1
percorso,stesso,1
finestra,percorso,1
linea,percorso,1
cannoniera,percorso,1
improvviso,percorso,1
capo,percorso,1
percorso,strappo,1
centesima,percorso,1
adulterino,percorso,1
fascia,percorso,1
mano,percorso,1
griglia,percorso,1
percorso,rigato,1
intaglio,percorso,1
percorso,svirgoleare,1
nuziale,regina,1
alba,nuziale,1
inclinazione,nuziale,1
grondaia,nuziale,1
nuziale,stesso,1
finestra,nuziale,1
linea,nuziale,1
cannoniera,nuziale,1
improvviso,nuziale,1
capo,nuziale,1
nuziale,strappo,1
centesima,nuziale,1
adulterino,nuziale,1
fascia,nuziale,1
mano,nuziale,1
griglia,nuziale,1
nuziale,rigato,1
intaglio,nuziale,1
nuziale,svirgoleare,1
alba,regina,1
inclinazione,regina,1
grondaia,regina,2
regina,stesso,1
finestra,regina,2
linea,regina,2
cannoniera,regina,1
improvviso,regina,1
capo,regina,1
regina,strappo,1
centesima,regina,1
adulterino,regina,1
fascia,regina,1
mano,regina,1
griglia,regina,1
regina,rigato,1
intaglio,regina,1
regina,svirgoleare,1
alba,inclinazione,1
alba,grondaia,1
alba,stesso,1
alba,finestra,1
