Source,Target,Weight
città,scuderia,1
città,maneggio,1
città,vedere,4
città,donna,5
città,nudo,1
capezzolo,città,1
altro,città,5
cimitero,città,1
città,tomba,1
città,fossa,1
città,giorno,1
città,solo,4
città,porto,1
città,pinnacolo,1
città,rocca,1
città,inganno,1
segno,terra,2
lontano,segno,1
mattino,segno,1
giardino,segno,2
azzurro,segno,1
segno,siepe,1
segno,sicuro,1
bello,segno,2
giovane,segno,2
dama,segno,2
bagno,segno,1
fondo,segno,1
segno,verde,2
cupola,segno,1
alto,segno,2
cortile,segno,1
sala,segno,1
nero,segno,2
piede,segno,1
segno,sottoterra,1
biblioteca,segno,1
alfabetico,segno,1
scomparso,segno,1
ponte,segno,2
remoto,segno,1
gabinetto,segno,1
sapiente,segno,1
finestra,segno,2
infantile,segno,1
prato,segno,2
immagine,segno,2
ora,segno,2
amoroso,segno,1
scuderia,segno,1
maneggio,segno,1
segno,vedere,4
donna,segno,4
nudo,segno,1
capezzolo,segno,1
altro,segno,4
cimitero,segno,1
segno,tomba,1
fossa,segno,1
giorno,segno,1
segno,solo,3
porto,segno,1
pinnacolo,segno,1
rocca,segno,1
inganno,segno,1
lontano,terra,1
mattino,terra,1
giardino,terra,1
azzurro,terra,1
siepe,terra,1
sicuro,terra,1
bello,terra,1
giovane,terra,1
dama,terra,1
bagno,terra,1
fondo,terra,1
terra,verde,1
palazzo,terra,1
cupola,terra,1
alto,terra,1
cortile,terra,1
sala,terra,1
mezzo,terra,1
nero,terra,1
piede,terra,1
sottoterra,terra,1
grande,terra,1
biblioteca,terra,1
alfabetico,terra,1
scomparso,terra,1
ponte,terra,2
remoto,terra,1
gabinetto,terra,1
sapiente,terra,1
fuori,terra,2
finestra,terra,1
infantile,terra,1
prato,terra,1
immagine,terra,1
ora,terra,1
amoroso,terra,1
scuderia,terra,1
maneggio,terra,1
terra,vedere,2
donna,terra,1
nudo,terra,1
capezzolo,terra,1
altro,terra,2
cimitero,terra,1
terra,tomba,1
fossa,terra,1
giorno,terra,1
solo,terra,1
porto,terra,1
pinnacolo,terra,1
rocca,terra,1
inganno,terra,1
lontano,mattino,1
giardino,lontano,1
azzurro,lontano,1
lontano,siepe,1
lontano,sicuro,1
bello,lontano,1
giovane,lontano,1
dama,lontano,1
bagno,lontano,1
fondo,lontano,1
lontano,verde,1
lontano,palazzo,1
cupola,lontano,1
alto,lontano,1
cortile,lontano,1
lontano,sala,1
lontano,mezzo,1
lontano,nero,1
lontano,piede,1
lontano,sottoterra,1
grande,lontano,1
biblioteca,lontano,1
alfabetico,lontano,1
lontano,scomparso,1
lontano,ponte,1
lontano,remoto,1
gabinetto,lontano,1
lontano,sapiente,1
fuori,lontano,1
finestra,lontano,1
infantile,lontano,1
lontano,prato,1
immagine,lontano,1
lontano,ora,1
amoroso,lontano,1
lontano,scuderia,1
lontano,maneggio,1
lontano,vedere,1
donna,lontano,1
lontano,nudo,1
capezzolo,lontano,1
altro,lontano,1
cimitero,lontano,1
lontano,tomba,1
fossa,lontano,1
giorno,lontano,1
lontano,solo,1
lontano,porto,1
lontano,pinnacolo,1
lontano,rocca,1
inganno,lontano,1
giardino,mattino,1
azzurro,mattino,1
mattino,siepe,1
mattino,sicuro,1
bello,mattino,1
giovane,mattino,1
dama,mattino,1
bagno,mattino,1
fondo,mattino,1
mattino,verde,1
mattino,palazzo,1
cupola,mattino,1
alto,mattino,1
cortile,mattino,1
mattino,sala,1
mattino,mezzo,1
mattino,nero,1
mattino,piede,1
mattino,sottoterra,1
grande,mattino,1
biblioteca,mattino,1
alfabetico,mattino,1
mattino,scomparso,1
mattino,ponte,1
mattino,remoto,1
gabinetto,mattino,1
mattino,sapiente,1
fuori,mattino,1
finestra,mattino,1
infantile,mattino,1
mattino,prato,1
immagine,mattino,1
