Source,Target,Weight
fisionomia,terra,1
espressione,terra,1
nuovo,terra,1
calco,terra,1
maschera,terra,1
straducole,terra,1
inaspettato,terra,1
ruga,terra,1
persona,terra,1
segno,terra,1
aldilà,terra,1
felice,terra,1
giorno,testa,1
prima,testa,1
giallo,testa,1
ispido,testa,1
sguardo,testa,1
testa,vedere,1
testa,vero,1
faccia,testa,1
estraneo,testa,1
apportatrice,testa,1
balcone,testa,1
testa,uguale,1
paese,testa,1
momento,testa,1
testa,vita,1
altro,testa,1
fisionomia,testa,1
espressione,testa,1
nuovo,testa,1
calco,testa,1
maschera,testa,1
straducole,testa,1
inaspettato,testa,1
ruga,testa,1
persona,testa,1
segno,testa,1
aldilà,testa,1
felice,testa,1
giorno,prima,1
giallo,giorno,1
giorno,ispido,1
giorno,sguardo,1
giorno,vedere,1
giorno,vero,1
faccia,giorno,1
estraneo,giorno,1
apportatrice,giorno,1
balcone,giorno,1
giorno,uguale,1
giorno,paese,1
giorno,momento,1
giorno,vita,1
altro,giorno,1
fisionomia,giorno,1
espressione,giorno,1
giorno,nuovo,1
calco,giorno,1
giorno,maschera,1
giorno,straducole,1
giorno,inaspettato,1
giorno,ruga,1
giorno,persona,1
giorno,segno,1
aldilà,giorno,1
felice,giorno,1
giallo,prima,2
ispido,prima,1
prima,sguardo,1
prima,vedere,1
prima,vero,1
faccia,prima,1
estraneo,prima,1
apportatrice,prima,1
balcone,prima,1
prima,uguale,1
paese,prima,1
altro,prima,1
fisionomia,prima,1
espressione,prima,1
calco,prima,1
maschera,prima,1
prima,straducole,1
inaspettato,prima,1
prima,ruga,1
persona,prima,1
prima,segno,1
aldilà,prima,1
felice,prima,1
giallo,ispido,1
giallo,sguardo,1
giallo,vedere,1
giallo,vero,1
faccia,giallo,1
estraneo,giallo,1
apportatrice,giallo,1
balcone,giallo,1
giallo,uguale,1
giallo,paese,1
giallo,momento,2
giallo,vita,2
altro,giallo,1
fisionomia,giallo,1
espressione,giallo,1
giallo,nuovo,1
calco,giallo,1
giallo,maschera,1
giallo,straducole,1
giallo,inaspettato,1
giallo,ruga,1
giallo,persona,1
giallo,segno,1
aldilà,giallo,1
felice,giallo,1
ispido,sguardo,1
ispido,vedere,1
ispido,vero,1
faccia,ispido,1
estraneo,ispido,1
apportatrice,ispido,1
balcone,ispido,1
ispido,uguale,1
ispido,paese,1
ispido,momento,1
ispido,vita,1
altro,ispido,1
fisionomia,ispido,1
espressione,ispido,1
ispido,nuovo,1
calco,ispido,1
ispido,maschera,1
ispido,straducole,1
inaspettato,ispido,1
ispido,ruga,1
ispido,persona,1
ispido,segno,1
aldilà,ispido,1
felice,ispido,1
sguardo,vedere,3
sguardo,vero,1
faccia,sguardo,2
estraneo,sguardo,1
apportatrice,sguardo,1
balcone,sguardo,1
sguardo,uguale,1
paese,sguardo,1
momento,sguardo,1
sguardo,vita,2
altro,sguardo,2
fisionomia,sguardo,1
espressione,sguardo,1
nuovo,sguardo,1
calco,sguardo,1
maschera,sguardo,1
sguardo,straducole,1
inaspettato,sguardo,1
ruga,sguardo,1
persona,sguardo,2
segno,sguardo,2
aldilà,sguardo,1
felice,sguardo,1
vedere,vero,1
faccia,vedere,2
estraneo,vedere,1
apportatrice,vedere,1
balcone,vedere,1
uguale,vedere,1
paese,vedere,1
momento,vedere,1
vedere,vita,2
altro,vedere,3
fisionomia,vedere,1
espressione,vedere,1
nuovo,vedere,1
calco,vedere,1
maschera,vedere,1
straducole,vedere,1
inaspettato,vedere,1
ruga,vedere,1
persona,vedere,2
segno,vedere,2
aldilà,vedere,1
felice,vedere,1
faccia,vero,1
estraneo,vero,1
apportatrice,vero,1
balcone,vero,1
uguale,vero,1
paese,vero,1
momento,vero,1
vero,vita,1
altro,vero,1
fisionomia,vero,1
espressione,vero,1
nuovo,vero,1
calco,vero,1
maschera,vero,1
straducole,vero,1
inaspettato,vero,1
ruga,vero,1
persona,vero,1
segno,vero,1
aldilà,vero,1
felice,vero,1
estraneo,faccia,1
apportatrice,faccia,1
balcone,faccia,1
faccia,uguale,1
faccia,paese,1
faccia,momento,1
faccia,vita,1
altro,faccia,1
faccia,fisionomia,1
espressione,faccia,1
faccia,nuovo,1
calco,faccia,1
faccia,maschera,1
faccia,straducole,1
faccia,inaspettato,1
faccia,ruga,1
faccia,persona,1
faccia,segno,2
aldilà,faccia,1
faccia,felice,1
apportatrice,estraneo,1
balcone,estraneo,1
estraneo,uguale,1
estraneo,paese,1
estraneo,momento,1
estraneo,vita,1
altro,estraneo,1
estraneo,fisionomia,1
espressione,estraneo,1
estraneo,nuovo,1
calco,estraneo,1
estraneo,maschera,1
estraneo,straducole,1
estraneo,inaspettato,1
estraneo,ruga,1
estraneo,persona,1
estraneo,segno,1
aldilà,estraneo,1
estraneo,felice,1
apportatrice,balcone,1
apportatrice,uguale,1
apportatrice,paese,1
apportatrice,momento,1
apportatrice,vita,1
altro,apportatrice,1
apportatrice,fisionomia,1
apportatrice,espressione,1
apportatrice,nuovo,1
apportatrice,calco,1
apportatrice,maschera,1
apportatrice,straducole,1
apportatrice,inaspettato,1
apportatrice,ruga,1
apportatrice,persona,1
apportatrice,segno,1
aldilà,apportatrice,1
apportatrice,felice,1
balcone,uguale,1
balcone,paese,1
balcone,momento,1
balcone,vita,1
altro,balcone,1
balcone,fisionomia,1
balcone,espressione,1
balcone,nuovo,1
balcone,calco,1
balcone,maschera,1
balcone,straducole,1
balcone,inaspettato,1
balcone,ruga,1
balcone,persona,1
balcone,segno,1
aldilà,balcone,1
balcone,felice,1
paese,uguale,1
momento,uguale,1
uguale,vita,1
altro,uguale,1
fisionomia,uguale,1
espressione,uguale,1
nuovo,uguale,1
calco,uguale,1
maschera,uguale,1
straducole,uguale,1
inaspettato,uguale,1
ruga,uguale,1
persona,uguale,1
segno,uguale,1
aldilà,uguale,1
felice,uguale,1
momento,paese,1
paese,vita,1
altro,paese,1
fisionomia,paese,1
espressione,paese,1
nuovo,paese,1
calco,paese,1
maschera,paese,1
paese,straducole,1
inaspettato,paese,1
paese,ruga,1
paese,persona,1
paese,segno,1
aldilà,paese,1
felice,paese,1
altro,momento,1
fisionomia,momento,1
espressione,momento,1
calco,momento,1
maschera,momento,1
momento,straducole,1
inaspettato,momento,1
momento,ruga,1
momento,persona,1
momento,segno,1
aldilà,momento,1
felice,momento,1
altro,vita,2
fisionomia,vita,1
espressione,vita,1
calco,vita,1
maschera,vita,1
straducole,vita,1
inaspettato,vita,1
ruga,vita,1
persona,vita,2
segno,vita,1
aldilà,vita,1
felice,vita,1
altro,fisionomia,1
altro,espressione,1
altro,nuovo,1
altro,calco,1
altro,maschera,1
altro,straducole,1
altro,inaspettato,1
altro,ruga,1
altro,persona,2
altro,segno,1
aldilà,altro,1
altro,felice,1
espressione,fisionomia,1
fisionomia,nuovo,1
calco,fisionomia,1
fisionomia,maschera,1
fisionomia,straducole,1
fisionomia,inaspettato,1
fisionomia,ruga,1
fisionomia,persona,1
fisionomia,segno,1
aldilà,fisionomia,1
felice,fisionomia,1
espressione,nuovo,1
calco,espressione,1
espressione,maschera,1
espressione,straducole,1
espressione,inaspettato,1
espressione,ruga,1
espressione,persona,1
espressione,segno,1
aldilà,espressione,1
espressione,felice,1
calco,nuovo,1
maschera,nuovo,1
nuovo,straducole,1
inaspettato,nuovo,1
nuovo,ruga,1
nuovo,persona,1
nuovo,segno,1
aldilà,nuovo,1
felice,nuovo,1
calco,maschera,1
calco,straducole,1
calco,inaspettato,1
calco,ruga,1
calco,persona,1
calco,segno,1
aldilà,calco,1
calco,felice,1
maschera,straducole,1
inaspettato,maschera,1
maschera,ruga,1
maschera,persona,1
maschera,segno,1
aldilà,maschera,1
felice,maschera,1
inaspettato,straducole,1
ruga,straducole,1
persona,straducole,1
segno,straducole,1
aldilà,straducole,1
felice,straducole,1
inaspettato,ruga,1
inaspettato,persona,1
inaspettato,segno,1
aldilà,inaspettato,1
felice,inaspettato,1
persona,ruga,1
ruga,segno,1
aldilà,ruga,1
felice,ruga,1
persona,segno,1
aldilà,persona,1
felice,persona,1
aldilà,segno,1
felice,segno,1
aldilà,felice,1
città,propenso,1
brusco,città,1
città,identico,1
città,sottoterra,1
città,modo,2
città,scheletro,1
città,occupazione,1
città,spensierato,1
città,tavola,1
città,imbandito,1
città,posizione,1
città,mestiere,1
città,sottoterro,1
città,fermo,2
bottega,città,1
città,scordato,1
città,secco,1
città,vuoto,3
città,ridente,1
carcassa,città,1
città,diverso,3
città,necropoli,1
città,mantenuto,1
città,vivente,3
città,mano,1
città,ufficio,1
città,esteso,1
città,ponderato,1
città,sotterraneo,1
città,gemello,1
propenso,vita,1
brusco,propenso,1
identico,propenso,1
propenso,sottoterra,1
modo,propenso,1
propenso,scheletro,1
giallo,propenso,1
occupazione,propenso,1
prima,propenso,1
momento,propenso,1
propenso,spensierato,1
propenso,tavola,1
imbandito,propenso,1
posizione,propenso,1
mestiere,propenso,1
propenso,sottoterro,1
mezzo,propenso,1
fermo,propenso,1
bottega,propenso,1
propenso,scordato,1
propenso,secco,1
propenso,vuoto,1
propenso,ridente,1
carcassa,propenso,1
diverso,propenso,1
necropoli,propenso,1
mantenuto,propenso,1
propenso,vivente,1
posto,propenso,1
propenso,stesso,1
mano,propenso,1
propenso,ufficio,1
esteso,propenso,1
ponderato,propenso,1
anno,propenso,1
propenso,sotterraneo,1
gemello,propenso,1
brusco,vita,1
identico,vita,1
sottoterra,vita,1
modo,vita,2
scheletro,vita,1
occupazione,vita,1
spensierato,vita,1
tavola,vita,1
