Source,Target,Weight
giorno,lanceolato,1
lanceolato,vedere,1
lanceolato,sguardo,1
lanceolato,linea,1
lanceolato,zona,1
lanceolato,sole,1
lanceolato,ombra,1
lanceolato,porta,1
cunetta,lanceolato,1
lanceolato,piede,1
invisibile,lanceolato,1
lanceolato,spazio,1
lanceolato,percorso,1
lanceolato,vuoto,1
breve,lanceolato,1
lanceolato,tenda,1
lanceolato,sportello,1
lanceolato,passo,1
fuori,lanceolato,1
dentro,lanceolato,1
lanceolato,sepolto,1
lanceolato,portico,1
gaio,lanceolato,1
anno,lanceolato,1
lanceolato,largo,1
lanceolato,ricamato,1
lanceolato,luce,1
lanceolato,ora,1
cappero,lanceolato,1
lanceolato,pagina,1
lunetta,sesto,1
rosone,sesto,1
bianco,sesto,1
blu,sesto,1
punto,sesto,1
sesto,vista,1
muro,sesto,1
fortezza,sesto,1
sesto,statua,1
cupola,sesto,1
guglia,sesto,1
giorno,sesto,1
sesto,vedere,1
sesto,sguardo,1
linea,sesto,1
sesto,zona,1
sesto,sole,1
ombra,sesto,1
porta,sesto,1
cunetta,sesto,1
piede,sesto,1
invisibile,sesto,1
sesto,spazio,1
percorso,sesto,1
sesto,vuoto,1
breve,sesto,1
sesto,tenda,1
sesto,sportello,1
passo,sesto,1
fuori,sesto,1
dentro,sesto,1
sepolto,sesto,1
portico,sesto,1
gaio,sesto,1
anno,sesto,1
largo,sesto,1
ricamato,sesto,1
luce,sesto,1
ora,sesto,1
cappero,sesto,1
pagina,sesto,1
lunetta,rosone,1
bianco,lunetta,1
blu,lunetta,1
lunetta,punto,1
lunetta,vista,1
lunetta,muro,1
fortezza,lunetta,1
lunetta,statua,1
cupola,lunetta,1
guglia,lunetta,1
giorno,lunetta,1
lunetta,vedere,1
lunetta,sguardo,1
linea,lunetta,1
lunetta,zona,1
lunetta,sole,1
lunetta,ombra,1
lunetta,porta,1
cunetta,lunetta,1
lunetta,piede,1
invisibile,lunetta,1
lunetta,spazio,1
lunetta,percorso,1
lunetta,vuoto,1
breve,lunetta,1
lunetta,tenda,1
lunetta,sportello,1
lunetta,passo,1
fuori,lunetta,1
dentro,lunetta,1
lunetta,sepolto,1
lunetta,portico,1
gaio,lunetta,1
anno,lunetta,1
largo,lunetta,1
lunetta,ricamato,1
luce,lunetta,1
lunetta,ora,1
cappero,lunetta,1
lunetta,pagina,1
bianco,rosone,2
blu,rosone,1
