Source,Target,Weight
dissimile,vita,1
dissimile,esposizione,1
corso,dissimile,1
dissimile,grande,1
dissimile,passaggio,1
dissimile,molteplice,1
dissimile,spazio,1
dissimile,uguale,1
dissimile,stesso,1
dissimile,scena,1
cambiato,dissimile,1
dissimile,impero,1
dissimile,identico,1
dissimile,volubile,1
dissimile,sacro,1
ambiguo,dissimile,1
ondulato,vasto,1
solo,vasto,1
altro,vasto,1
vasto,vuoto,1
turno,vasto,1
ora,vasto,1
giorno,vasto,1
mestiere,vasto,1
casa,vasto,1
vasto,vicino,1
nuovo,vasto,1
paesaggio,vasto,1
finestra,vasto,1
sera,vasto,1
vasto,vita,1
esposizione,vasto,1
corso,vasto,1
grande,vasto,1
passaggio,vasto,1
molteplice,vasto,1
spazio,vasto,1
uguale,vasto,1
stesso,vasto,1
scena,vasto,1
cambiato,vasto,1
impero,vasto,1
identico,vasto,1
vasto,volubile,1
sacro,vasto,1
ambiguo,vasto,1
ondulato,solo,1
altro,ondulato,1
ondulato,vuoto,1
ondulato,turno,1
ondulato,ora,1
giorno,ondulato,1
mestiere,ondulato,1
casa,ondulato,1
ondulato,vicino,1
nuovo,ondulato,1
ondulato,paesaggio,1
finestra,ondulato,1
ondulato,sera,1
ondulato,vita,1
esposizione,ondulato,1
corso,ondulato,1
grande,ondulato,1
ondulato,passaggio,1
molteplice,ondulato,1
ondulato,spazio,1
ondulato,uguale,1
ondulato,stesso,1
ondulato,scena,1
cambiato,ondulato,1
impero,ondulato,1
identico,ondulato,1
ondulato,volubile,1
ondulato,sacro,1
ambiguo,ondulato,1
altro,solo,2
solo,vuoto,1
solo,turno,1
ora,solo,1
giorno,solo,2
mestiere,solo,1
casa,solo,1
solo,vicino,1
nuovo,solo,2
paesaggio,solo,1
finestra,solo,1
sera,solo,1
solo,vita,2
esposizione,solo,1
corso,solo,1
grande,solo,1
passaggio,solo,2
molteplice,solo,1
solo,spazio,1
solo,uguale,1
solo,stesso,2
scena,solo,1
cambiato,solo,1
impero,solo,1
identico,solo,1
solo,volubile,1
sacro,solo,1
ambiguo,solo,1
altro,vuoto,3
altro,turno,1
altro,ora,1
altro,giorno,3
altro,mestiere,3
altro,casa,1
altro,vicino,1
altro,nuovo,2
altro,paesaggio,1
altro,finestra,1
altro,sera,1
altro,vita,5
altro,esposizione,1
altro,corso,1
altro,passaggio,2
altro,molteplice,1
altro,spazio,1
altro,uguale,2
altro,cambiato,1
altro,identico,1
altro,volubile,1
altro,sacro,1
altro,ambiguo,1
turno,vuoto,1
ora,vuoto,1
giorno,vuoto,1
mestiere,vuoto,3
casa,vuoto,1
vicino,vuoto,1
nuovo,vuoto,1
paesaggio,vuoto,1
finestra,vuoto,1
sera,vuoto,1
vita,vuoto,3
esposizione,vuoto,1
corso,vuoto,1
grande,vuoto,1
passaggio,vuoto,1
molteplice,vuoto,1
spazio,vuoto,1
uguale,vuoto,2
stesso,vuoto,3
scena,vuoto,1
cambiato,vuoto,1
impero,vuoto,1
identico,vuoto,1
volubile,vuoto,1
sacro,vuoto,1
ambiguo,vuoto,1
ora,turno,1
giorno,turno,1
mestiere,turno,1
casa,turno,1
turno,vicino,1
nuovo,turno,1
paesaggio,turno,1
finestra,turno,1
sera,turno,1
turno,vita,1
esposizione,turno,1
corso,turno,1
grande,turno,1
passaggio,turno,1
molteplice,turno,1
spazio,turno,1
turno,uguale,1
stesso,turno,1
scena,turno,1
cambiato,turno,1
impero,turno,1
identico,turno,1
turno,volubile,1
sacro,turno,1
ambiguo,turno,1
giorno,ora,1
mestiere,ora,1
casa,ora,1
ora,vicino,1
nuovo,ora,1
ora,paesaggio,1
finestra,ora,1
ora,sera,1
ora,vita,1
esposizione,ora,1
corso,ora,1
grande,ora,1
ora,passaggio,1
molteplice,ora,1
ora,spazio,1
ora,uguale,1
ora,stesso,1
ora,scena,1
cambiato,ora,1
impero,ora,1
identico,ora,1
ora,volubile,1
ora,sacro,1
ambiguo,ora,1
giorno,mestiere,1
casa,giorno,1
giorno,vicino,1
